notice_id,card_id,notice_category,sub_category,notice_content,updated_at
ABP1384_N0001,ABP1384,필수안내사항,필수안내사항,연체이자율 : 회원별·이용상품별 정상이자율 + 3%p (최고 연 20.0%),2026-05-11 14:20:25
ABP1384_N0002,ABP1384,필수안내사항,필수안내사항,연체 발생 시점에 정상이자율이 없는 경우 아래와 같이 적용,2026-05-11 14:20:25
ABP1384_N0003,ABP1384,필수안내사항,필수안내사항,① 일시불 거래 연체 시 : 거래 발생 시점의 최소 기간 (2개월) 유이자할부 이자율,2026-05-11 14:20:25
ABP1384_N0004,ABP1384,필수안내사항,필수안내사항,② 무이자할부 거래 연체 시 : 거래 발생 시점의 동일한 할부 계약기간 유이자할부 이자율,2026-05-11 14:20:25
ABP1384_N0005,ABP1384,필수안내사항,필수안내사항,③ 그 외의 경우 : 상법상 상사법정이율과 상호금융 가계자금대출금리 중 높은 이자율 (가계자금대출금리 : 한국은행에서 매월 발표하는 가장 최근의 비은행 금융기관 가중평균대출금리(신규 대출 기준)),2026-05-11 14:20:25
ABP1384_N0006,ABP1384,필수안내사항,필수안내사항,"금융상품 이용 전 상품설명서, 약관을 통해 이용조건을 확인해 주시기 바랍니다.",2026-05-11 14:20:25
ABP1384_N0007,ABP1384,필수안내사항,필수안내사항,"필요 이상으로 신용카드를 발급 및 이용하실 경우 개인신용평점, 이용한도 등에 영향을 미칠 수 있습니다.",2026-05-11 14:20:25
ABP1384_N0008,ABP1384,필수안내사항,필수안내사항,상환 능력에 비해 신용카드 사용액이 과도할 경우 귀하의 개인신용평점이 하락할 수 있습니다.,2026-05-11 14:20:25
ABP1384_N0009,ABP1384,필수안내사항,필수안내사항,개인신용평점 하락 시 금융거래 관련된 불이익이 발생할 수 있습니다.,2026-05-11 14:20:25
ABP1384_N0010,ABP1384,필수안내사항,필수안내사항,"일정 기간 원리금을 연체할 경우, 모든 원리금을 변제할 의무가 발생할 수 있습니다.",2026-05-11 14:20:25
ABP1384_N0011,ABP1384,필수안내사항,필수안내사항,금융소비자는 해당 상품 또는 서비스에 대하여 설명을 받을 권리가 있습니다.,2026-05-11 14:20:25
ABP1384_N0012,ABP1384,필수안내사항,필수안내사항,신용카드 발급이 부적정한 경우(개인신용평점 낮음 등) 카드 발급이 제한될 수 있습니다.,2026-05-11 14:20:25
ABP1384_N0013,ABP1384,필수안내사항,필수안내사항,카드 이용대금과 이에 수반되는 모든 수수료를 지정된 대금 결제일에 상환합니다.,2026-05-11 14:20:25
ABP1384_N0014,ABP1384,필수안내사항,필수안내사항,심의번호 : H3121-16-648(2016-03-30),2026-05-11 14:20:25
ABP1384_N0015,ABP1384,필수안내사항,필수안내사항,카드 출시일자 :,2026-05-11 14:20:25
ABP1384_N0016,ABP1384,부가서비스 변경 가능 사유,부가서비스 변경 가능 사유,"* 카드를 이용하는 경우 제공되는 포인트 및 할인혜택 등의 부가서비스는 카드 신규 출시 이후 다음 사유 중 어느 하나에 해당하는 경우 외에는 변경할 수 없습니다. (단, 회원의 권익을 증진하거나 부담을 완화하는 경우는 제외)",2026-05-11 14:20:25
ABP1384_N0017,ABP1384,부가서비스 변경 가능 사유,부가서비스 변경 가능 사유,"카드사가 부가서비스를 변경하는 경우에는 변경사유, 변경 내용 등을 다음에서 정하는 기간에 따라 서면교부, 우편 또는 전자우편, 전화 또는 팩스, 휴대폰 메시지 또는 이에 준하는 전자적 의사표시 중 2가지 이상의 방법으로 고지하여 드립니다.",2026-05-11 14:20:25
ABP1384_N0018,ABP1384,부가서비스 변경 가능 사유,부가서비스 변경 가능 사유,① 카드사의 휴업·파산·경영상의 위기 등에 따른 불가피한 경우 : 사유발생 즉시,2026-05-11 14:20:25
ABP1384_N0019,ABP1384,부가서비스 변경 가능 사유,부가서비스 변경 가능 사유,② 제휴업체의 휴업·파산·경영상의 위기로 인해 불가피하게 부가서비스를 축소·변경하는 경우로서 다른 제휴업체를 통해 동종의 유사한 부가서비스 제공이 불가한 경우 : 사유발생 즉시,2026-05-11 14:20:25
ABP1384_N0020,ABP1384,부가서비스 변경 가능 사유,부가서비스 변경 가능 사유,"③ 제휴업체가 카드사의 의사에 반하여 해당 부가서비스를 축소하거나 변경 시, 당초 부가서비스에 상응하는 다른 부가서비스를 제공하는 경우 : 사유발생 즉시",2026-05-11 14:20:25
ABP1384_N0021,ABP1384,부가서비스 변경 가능 사유,부가서비스 변경 가능 사유,④ 부가서비스를 1년 이상 제공한 상태에서 해당 부가서비스로 인해 상품의 수익성이 현저히 낮아진 경우 : 부가서비스 변경일 6개월 전부터 매월,2026-05-11 14:20:25
ABP1383_N0001,ABP1383,필수안내사항,필수안내사항,연체이자율 : 회원별·이용상품별 정상이자율 + 3%p (최고 연 20.0%),2026-05-11 14:20:28
ABP1383_N0002,ABP1383,필수안내사항,필수안내사항,연체 발생 시점에 정상이자율이 없는 경우 아래와 같이 적용,2026-05-11 14:20:28
ABP1383_N0003,ABP1383,필수안내사항,필수안내사항,① 일시불 거래 연체 시 : 거래 발생 시점의 최소 기간 (2개월) 유이자할부 이자율,2026-05-11 14:20:28
ABP1383_N0004,ABP1383,필수안내사항,필수안내사항,② 무이자할부 거래 연체 시 : 거래 발생 시점의 동일한 할부 계약기간 유이자할부 이자율,2026-05-11 14:20:28
ABP1383_N0005,ABP1383,필수안내사항,필수안내사항,③ 그 외의 경우 : 상법상 상사법정이율과 상호금융 가계자금대출금리 중 높은 이자율 (가계자금대출금리 : 한국은행에서 매월 발표하는 가장 최근의 비은행 금융기관 가중평균대출금리(신규 대출 기준)),2026-05-11 14:20:28
ABP1383_N0006,ABP1383,필수안내사항,필수안내사항,"금융상품 이용 전 상품설명서, 약관을 통해 이용조건을 확인해 주시기 바랍니다.",2026-05-11 14:20:28
ABP1383_N0007,ABP1383,필수안내사항,필수안내사항,"필요 이상으로 신용카드를 발급 및 이용하실 경우 개인신용평점, 이용한도 등에 영향을 미칠 수 있습니다.",2026-05-11 14:20:28
ABP1383_N0008,ABP1383,필수안내사항,필수안내사항,상환 능력에 비해 신용카드 사용액이 과도할 경우 귀하의 개인신용평점이 하락할 수 있습니다.,2026-05-11 14:20:28
ABP1383_N0009,ABP1383,필수안내사항,필수안내사항,개인신용평점 하락 시 금융거래 관련된 불이익이 발생할 수 있습니다.,2026-05-11 14:20:28
ABP1383_N0010,ABP1383,필수안내사항,필수안내사항,"일정 기간 원리금을 연체할 경우, 모든 원리금을 변제할 의무가 발생할 수 있습니다.",2026-05-11 14:20:28
ABP1383_N0011,ABP1383,필수안내사항,필수안내사항,금융소비자는 해당 상품 또는 서비스에 대하여 설명을 받을 권리가 있습니다.,2026-05-11 14:20:28
ABP1383_N0012,ABP1383,필수안내사항,필수안내사항,신용카드 발급이 부적정한 경우(개인신용평점 낮음 등) 카드 발급이 제한될 수 있습니다.,2026-05-11 14:20:28
ABP1383_N0013,ABP1383,필수안내사항,필수안내사항,카드 이용대금과 이에 수반되는 모든 수수료를 지정된 대금 결제일에 상환합니다.,2026-05-11 14:20:28
ABP1383_N0014,ABP1383,필수안내사항,필수안내사항,심의번호 : H3121-16-647(2016-03-30),2026-05-11 14:20:28
ABP1383_N0015,ABP1383,필수안내사항,필수안내사항,카드 출시일자 :,2026-05-11 14:20:28
ABP1383_N0016,ABP1383,부가서비스 변경 가능 사유,부가서비스 변경 가능 사유,"* 카드를 이용하는 경우 제공되는 포인트 및 할인혜택 등의 부가서비스는 카드 신규 출시 이후 다음 사유 중 어느 하나에 해당하는 경우 외에는 변경할 수 없습니다. (단, 회원의 권익을 증진하거나 부담을 완화하는 경우는 제외)",2026-05-11 14:20:28
ABP1383_N0017,ABP1383,부가서비스 변경 가능 사유,부가서비스 변경 가능 사유,"카드사가 부가서비스를 변경하는 경우에는 변경사유, 변경 내용 등을 다음에서 정하는 기간에 따라 서면교부, 우편 또는 전자우편, 전화 또는 팩스, 휴대폰 메시지 또는 이에 준하는 전자적 의사표시 중 2가지 이상의 방법으로 고지하여 드립니다.",2026-05-11 14:20:28
ABP1383_N0018,ABP1383,부가서비스 변경 가능 사유,부가서비스 변경 가능 사유,① 카드사의 휴업·파산·경영상의 위기 등에 따른 불가피한 경우 : 사유발생 즉시,2026-05-11 14:20:28
ABP1383_N0019,ABP1383,부가서비스 변경 가능 사유,부가서비스 변경 가능 사유,② 제휴업체의 휴업·파산·경영상의 위기로 인해 불가피하게 부가서비스를 축소·변경하는 경우로서 다른 제휴업체를 통해 동종의 유사한 부가서비스 제공이 불가한 경우 : 사유발생 즉시,2026-05-11 14:20:28
ABP1383_N0020,ABP1383,부가서비스 변경 가능 사유,부가서비스 변경 가능 사유,"③ 제휴업체가 카드사의 의사에 반하여 해당 부가서비스를 축소하거나 변경 시, 당초 부가서비스에 상응하는 다른 부가서비스를 제공하는 경우 : 사유발생 즉시",2026-05-11 14:20:28
ABP1383_N0021,ABP1383,부가서비스 변경 가능 사유,부가서비스 변경 가능 사유,④ 부가서비스를 1년 이상 제공한 상태에서 해당 부가서비스로 인해 상품의 수익성이 현저히 낮아진 경우 : 부가서비스 변경일 6개월 전부터 매월,2026-05-11 14:20:28
AAP1483_N0001,AAP1483,필수안내사항,필수안내사항,연체이자율 : 회원별·이용상품별 정상이자율 + 3%p (최고 연 20.0%),2026-05-11 14:20:30
AAP1483_N0002,AAP1483,필수안내사항,필수안내사항,연체 발생 시점에 정상이자율이 없는 경우 아래와 같이 적용,2026-05-11 14:20:30
AAP1483_N0003,AAP1483,필수안내사항,필수안내사항,① 일시불 거래 연체 시 : 거래 발생 시점의 최소 기간 (2개월) 유이자할부 이자율,2026-05-11 14:20:30
AAP1483_N0004,AAP1483,필수안내사항,필수안내사항,② 무이자할부 거래 연체 시 : 거래 발생 시점의 동일한 할부 계약기간 유이자할부 이자율,2026-05-11 14:20:30
AAP1483_N0005,AAP1483,필수안내사항,필수안내사항,"금융상품 이용 전 상품설명서, 약관을 통해 이용조건을 확인해 주시기 바랍니다.",2026-05-11 14:20:30
AAP1483_N0006,AAP1483,필수안내사항,필수안내사항,"필요 이상으로 신용카드를 발급 및 이용하실 경우 개인신용평점, 이용한도 등에 영향을 미칠 수 있습니다.",2026-05-11 14:20:30
AAP1483_N0007,AAP1483,필수안내사항,필수안내사항,상환 능력에 비해 신용카드 사용액이 과도할 경우 귀하의 개인신용평점이 하락할 수 있습니다.,2026-05-11 14:20:30
AAP1483_N0008,AAP1483,필수안내사항,필수안내사항,개인신용평점 하락 시 금융거래 관련된 불이익이 발생할 수 있습니다.,2026-05-11 14:20:30
AAP1483_N0009,AAP1483,필수안내사항,필수안내사항,"일정 기간 원리금을 연체할 경우, 모든 원리금을 변제할 의무가 발생할 수 있습니다.",2026-05-11 14:20:30
AAP1483_N0010,AAP1483,필수안내사항,필수안내사항,금융소비자는 해당 상품 또는 서비스에 대하여 설명을 받을 권리가 있습니다.,2026-05-11 14:20:30
AAP1483_N0011,AAP1483,필수안내사항,필수안내사항,신용카드 발급이 부적정한 경우(개인신용평점 낮음 등) 카드 발급이 제한될 수 있습니다.,2026-05-11 14:20:30
AAP1483_N0012,AAP1483,필수안내사항,필수안내사항,카드 이용대금과 이에 수반되는 모든 수수료를 지정된 대금 결제일에 상환합니다.,2026-05-11 14:20:30
AAP1483_N0013,AAP1483,필수안내사항,필수안내사항,심의번호 : 여신금융협회 심의필 제 2026 - C1h - 02439호(2026-02-24 ~ 2027-02-23),2026-05-11 14:20:30
AAP1483_N0014,AAP1483,필수안내사항,필수안내사항,카드 출시일자 :,2026-05-11 14:20:30
AAP1483_N0015,AAP1483,부가서비스 변경 가능 사유,부가서비스 변경 가능 사유,"* 카드를 이용하는 경우 제공되는 포인트 및 할인혜택 등의 부가서비스는 카드 신규 출시 이후 다음 사유 중 어느 하나에 해당하는 경우 외에는 변경할 수 없습니다.(단, 회원의 권익을 증진하거나 부담을 완화하는 경우는 제외)",2026-05-11 14:20:30
AAP1483_N0016,AAP1483,부가서비스 변경 가능 사유,부가서비스 변경 가능 사유,"카드사가 부가서비스를 변경하는 경우에는 변경사유, 변경 내용 등을 다음에서 정하는 기간에 따라 서면교부, 우편 또는 전자우편, 전화 또는 팩스, 휴대폰 메시지 또는 이에 준하는 전자적 의사표시 중 2가지 이상의 방법으로 고지하여 드립니다.",2026-05-11 14:20:30
AAP1483_N0017,AAP1483,부가서비스 변경 가능 사유,부가서비스 변경 가능 사유,① 카드사의 휴업·파산·경영상의 위기 등에 따른 불가피한 경우 : 사유발생 즉시,2026-05-11 14:20:30
AAP1483_N0018,AAP1483,부가서비스 변경 가능 사유,부가서비스 변경 가능 사유,② 제휴업체의 휴업·파산·경영상의 위기로 인해 불가피하게 부가서비스를 축소·변경하는 경우로서 다른 제휴업체를 통해 동종의 유사한 부가서비스 제공이 불가한 경우 : 사유발생 즉시,2026-05-11 14:20:30
AAP1483_N0019,AAP1483,부가서비스 변경 가능 사유,부가서비스 변경 가능 사유,"③ 제휴업체가 카드사의 의사에 반하여 해당 부가서비스를 축소하거나 변경 시, 당초 부가서비스에 상응하는 다른 부가서비스를 제공하는 경우 : 사유발생 즉시",2026-05-11 14:20:30
AAP1483_N0020,AAP1483,부가서비스 변경 가능 사유,부가서비스 변경 가능 사유,④ 부가서비스를 3년 이상 제공한 상태에서 해당 부가서비스로 인해 상품의 수익성이 현저히 낮아진 경우 : 부가서비스 변경일 6개월 전부터 매월,2026-05-11 14:20:30
AAP1483_N0021,AAP1483,기타안내사항,기타안내사항,삼성카드 taptap O 발급 회원에게는 모바일·이메일 명세서가 기본으로 제공됩니다.,2026-05-11 14:20:30
AAP1452_N0001,AAP1452,필수안내사항,필수안내사항,연체이자율 : 회원별·이용상품별 정상이자율 + 3%p (최고 연 20.0%),2026-05-11 14:20:33
AAP1452_N0002,AAP1452,필수안내사항,필수안내사항,연체 발생 시점에 정상이자율이 없는 경우 아래와 같이 적용,2026-05-11 14:20:33
AAP1452_N0003,AAP1452,필수안내사항,필수안내사항,① 일시불 거래 연체 시 : 거래 발생 시점의 최소 기간 (2개월) 유이자할부 이자율,2026-05-11 14:20:33
AAP1452_N0004,AAP1452,필수안내사항,필수안내사항,② 무이자할부 거래 연체 시 : 거래 발생 시점의 동일한 할부 계약기간 유이자할부 이자율,2026-05-11 14:20:33
AAP1452_N0005,AAP1452,필수안내사항,필수안내사항,"금융상품 이용 전 상품설명서, 약관을 통해 이용조건을 확인해 주시기 바랍니다.",2026-05-11 14:20:33
AAP1452_N0006,AAP1452,필수안내사항,필수안내사항,"필요 이상으로 신용카드를 발급 및 이용하실 경우 개인신용평점, 이용한도 등에 영향을 미칠 수 있습니다.",2026-05-11 14:20:33
AAP1452_N0007,AAP1452,필수안내사항,필수안내사항,상환 능력에 비해 신용카드 사용액이 과도할 경우 귀하의 개인신용평점이 하락할 수 있습니다.,2026-05-11 14:20:33
AAP1452_N0008,AAP1452,필수안내사항,필수안내사항,개인신용평점 하락 시 금융거래 관련된 불이익이 발생할 수 있습니다.,2026-05-11 14:20:33
AAP1452_N0009,AAP1452,필수안내사항,필수안내사항,"일정 기간 원리금을 연체할 경우, 모든 원리금을 변제할 의무가 발생할 수 있습니다.",2026-05-11 14:20:33
AAP1452_N0010,AAP1452,필수안내사항,필수안내사항,금융소비자는 해당 상품 또는 서비스에 대하여 설명을 받을 권리가 있습니다.,2026-05-11 14:20:33
AAP1452_N0011,AAP1452,필수안내사항,필수안내사항,신용카드 발급이 부적정한 경우(개인신용평점 낮음 등) 카드 발급이 제한될 수 있습니다.,2026-05-11 14:20:33
AAP1452_N0012,AAP1452,필수안내사항,필수안내사항,카드 이용대금과 이에 수반되는 모든 수수료를 지정된 대금 결제일에 상환합니다.,2026-05-11 14:20:33
AAP1452_N0013,AAP1452,필수안내사항,필수안내사항,심의번호 : 여신금융협회 심의필 제 2026 - C1h - 05451호(2026-04-16 ~ 2027-04-15),2026-05-11 14:20:33
AAP1452_N0014,AAP1452,필수안내사항,필수안내사항,카드 출시일자 :,2026-05-11 14:20:33
AAP1452_N0015,AAP1452,부가서비스 변경 가능 사유,부가서비스 변경 가능 사유,"* 카드를 이용하는 경우 제공되는 포인트 및 할인혜택 등의 부가서비스는 카드 신규 출시 이후 다음 사유 중 어느 하나에 해당하는 경우 외에는 변경할 수 없습니다.(단, 회원의 권익을 증진하거나 부담을 완화하는 경우는 제외)",2026-05-11 14:20:33
AAP1452_N0016,AAP1452,부가서비스 변경 가능 사유,부가서비스 변경 가능 사유,"카드사가 부가서비스를 변경하는 경우에는 변경사유, 변경 내용 등을 다음에서 정하는 기간에 따라 서면교부, 우편 또는 전자우편, 전화 또는 팩스, 휴대폰 메시지 또는 이에 준하는 전자적 의사표시 중 2가지 이상의 방법으로 고지하여 드립니다.",2026-05-11 14:20:33
AAP1452_N0017,AAP1452,부가서비스 변경 가능 사유,부가서비스 변경 가능 사유,① 카드사의 휴업·파산·경영상의 위기 등에 따른 불가피한 경우 : 사유발생 즉시,2026-05-11 14:20:33
AAP1452_N0018,AAP1452,부가서비스 변경 가능 사유,부가서비스 변경 가능 사유,② 제휴업체의 휴업·파산·경영상의 위기로 인해 불가피하게 부가서비스를 축소·변경하는 경우로서 다른 제휴업체를 통해 동종의 유사한 부가서비스 제공이 불가한 경우 : 사유발생 즉시,2026-05-11 14:20:33
